order_date,Sales_QTY,Sales_amount,currency,User_id,Restaurant_id
9/11/2018,1,282,INR,55815,524537
9/11/2018,6,2347,INR,77996,509260
9/11/2018,10,3588,INR,8879,512083
9/11/2018,6,1944,INR,97559,555144
9/12/2018,12,3810,INR,86168,437794
9/12/2018,15,3644,INR,68643,449243
9/12/2018,1,167,INR,82012,437819
9/12/2018,1,333,INR,85851,438712
9/12/2018,36,8509,INR,45560,437786
9/12/2018,8,2171,INR,50503,437811
9/12/2018,2,838,INR,41040,439097
9/12/2018,1,463,INR,69218,438942
9/12/2018,3,1023,INR,63897,516241
9/13/2018,11,2634,INR,26399,438222
9/13/2018,2,537,INR,91906,439182
9/13/2018,2,500,INR,87084,440085
9/13/2018,1,144,INR,60690,438351
9/14/2018,6,1741,INR,30736,438899
9/14/2018,25,6431,INR,23736,444484
9/14/2018,4,1074,INR,54645,439103
9/14/2018,6,1579,INR,53437,359642
9/14/2018,118,26338,INR,32007,171695
9/14/2018,1,102,INR,60341,187243
9/14/2018,3,1384,INR,17623,404128
9/14/2018,11,3935,INR,87321,505002
9/17/2018,105,15120,INR,90898,186381
9/17/2018,8,2773,INR,86355,478453
9/17/2018,1,106,INR,27350,186386
9/17/2018,6,1495,INR,6745,186388
9/17/2018,1,250,INR,77404,186390
9/17/2018,1,213,INR,49300,493134
9/17/2018,1,569,INR,93624,552105
9/17/2018,6,2037,INR,55376,250177
9/18/2018,12,3037,INR,66831,374441
9/18/2018,6,1500,INR,64766,450871
9/18/2018,12,3824,INR,28434,468224
9/18/2018,20,5185,INR,15734,417699
9/18/2018,2,491,INR,38356,470672
9/18/2018,7,1819,INR,14603,467875
9/18/2018,1,213,INR,93304,483854
9/18/2018,7,1907,INR,59701,541181
9/18/2018,5,2208,INR,34284,384219
9/18/2018,12,4282,INR,44043,554518
9/18/2018,5,1639,INR,94177,481384
9/19/2018,1,0,INR,11784,530119
9/19/2018,15,5287,INR,34024,189120
9/19/2018,2,537,INR,28536,186384
9/19/2018,1,134,INR,38909,494707
9/19/2018,15,4306,INR,67463,395833
9/19/2018,1,167,INR,94569,502653
9/19/2018,1,106,INR,25606,516529
9/19/2018,12,3125,INR,87350,376672
9/19/2018,1,282,INR,22439,441604
9/19/2018,12,3259,INR,31070,472013
9/19/2018,2,690,INR,40863,434932
9/20/2018,41,11213,INR,74346,431615
9/20/2018,12,3426,INR,82293,218172
9/20/2018,3,667,INR,85320,388127
9/20/2018,60,15556,INR,92147,475235
9/20/2018,1,282,INR,78586,186379
9/21/2018,12,4079,INR,86800,442753
9/21/2018,1,157,INR,99742,528812
9/21/2018,24,6037,INR,9931,189121
9/21/2018,2,500,INR,29394,470680
9/21/2018,37,8861,INR,97744,422853
9/21/2018,1,106,INR,82013,504272
9/21/2018,24,6597,INR,7728,345214
9/21/2018,2,968,INR,30327,384205
9/21/2018,9,3241,INR,50851,442739
9/24/2018,2,472,INR,29332,291295
9/24/2018,3,662,INR,17669,530530
9/24/2018,2,500,INR,48687,512510
9/24/2018,12,2861,INR,67600,539734
9/24/2018,33,7963,INR,42657,552230
9/24/2018,1,144,INR,82516,566639
9/25/2018,123,17815,INR,46176,512549
9/25/2018,39,11319,INR,86500,538074
9/25/2018,4,1060,INR,96029,518680
9/25/2018,1,181,INR,79722,540066
9/25/2018,9,2241,INR,40814,512136
9/25/2018,4,1796,INR,6246,512729
9/25/2018,11,3704,INR,2882,531932
9/25/2018,1,407,INR,29203,522552
9/26/2018,15,4773,INR,77299,530410
9/26/2018,30,7519,INR,96237,543866
9/26/2018,1,245,INR,99242,512504
9/26/2018,31,7509,INR,17847,530383
9/26/2018,1,106,INR,6041,131708
9/26/2018,8,1671,INR,83933,394141
9/26/2018,1,551,INR,31150,349073
9/26/2018,2,718,INR,916,132755
9/27/2018,12,4079,INR,60825,131027
9/27/2018,2,727,INR,4743,132471
9/27/2018,24,5764,INR,24775,262364
9/27/2018,1,361,INR,23117,132478
9/27/2018,19,4676,INR,34182,428346
9/27/2018,117,24958,INR,3318,132474
9/27/2018,60,11083,INR,38510,502241
9/27/2018,1,139,INR,79462,539836
9/28/2018,1,324,INR,16318,489757
9/28/2018,52,12014,INR,10623,169394
9/28/2018,16,3907,INR,8934,433170
9/28/2018,3,972,INR,72300,244409
9/28/2018,12,3472,INR,59447,266443
9/28/2018,4,875,INR,79958,357003
9/28/2018,2,968,INR,58990,509378
9/28/2018,11,3935,INR,35033,537981
10/1/2018,64,17912,INR,4033,193195
10/1/2018,13,4394,INR,49743,134228
10/1/2018,12,3097,INR,95525,380090
10/1/2018,12,2977,INR,55001,427245
10/2/2018,32,4620,INR,82658,131015
10/2/2018,21,6745,INR,93869,482648
10/2/2018,8,1912,INR,91132,170139
10/2/2018,1,88,INR,14204,167578
10/2/2018,11,2486,INR,25171,486003
10/2/2018,1,329,INR,66063,130130
10/2/2018,6,1505,INR,35151,577514
10/2/2018,3,1106,INR,13680,577513
10/2/2018,9,3125,INR,47457,241742
10/2/2018,1,407,INR,56194,134227
10/3/2018,24,6755,INR,40735,528459
10/3/2018,4,870,INR,59335,167447
10/3/2018,1,287,INR,3578,269800
10/3/2018,12,4403,INR,55589,131021
10/3/2018,8,1671,INR,366,131036
10/3/2018,1,551,INR,5556,283462
10/3/2018,3,1023,INR,57478,237269
10/4/2018,8,2296,INR,46346,506414
10/4/2018,92,17667,INR,50814,187066
10/4/2018,3,773,INR,96483,411701
10/4/2018,22,4810,INR,46115,412254
10/4/2018,3,718,INR,74614,258223
10/4/2018,14,3606,INR,29883,546895
10/4/2018,3,694,INR,10968,254615
10/4/2018,1,282,INR,80278,464892
10/5/2018,2,532,INR,12744,541275
10/5/2018,9,2343,INR,10923,562020
10/5/2018,34,8588,INR,14095,248106
10/5/2018,43,9995,INR,59331,291603
10/5/2018,332,75704,INR,52598,547729
10/5/2018,11,3097,INR,85089,535020
10/5/2018,1,102,INR,65105,572720
10/5/2018,2,690,INR,92095,283461
10/5/2018,13,4514,INR,81308,384640
10/5/2018,3,903,INR,91927,286751
10/8/2018,12,4079,INR,15901,453543
10/8/2018,20,5102,INR,36217,132476
10/8/2018,5,1296,INR,10834,360881
10/8/2018,1,241,INR,89791,131011
10/8/2018,29,7218,INR,25402,526065
10/8/2018,1,282,INR,23112,267397
10/9/2018,84,12134,INR,26175,536598
10/9/2018,1,431,INR,90148,169396
10/9/2018,1,134,INR,89858,169368
10/9/2018,12,2769,INR,73396,486187
10/9/2018,3,833,INR,67430,477465
10/9/2018,23,4310,INR,27516,336769
10/9/2018,7,2764,INR,51386,131013
10/9/2018,33,11343,INR,20913,417096
10/9/2018,3,819,INR,89693,496442
10/10/2018,3,639,INR,4107,461718
10/10/2018,1,264,INR,159,402758
10/10/2018,9,2125,INR,4828,435294
10/10/2018,1,319,INR,2186,132470
10/10/2018,43,10370,INR,59362,572983
10/10/2018,1,315,INR,76202,358372
10/10/2018,11,2231,INR,98422,315314
10/10/2018,1,282,INR,65893,508262
10/10/2018,1,407,INR,50926,131033
10/11/2018,2,565,INR,50480,277798
10/11/2018,4,889,INR,99772,131029
10/11/2018,1,213,INR,25574,478110
10/11/2018,137,35287,INR,41873,185789
10/11/2018,1,157,INR,25999,171171
10/11/2018,1,102,INR,23767,410184
10/11/2018,3,1106,INR,47662,370118
10/12/2018,1,93,INR,10638,131035
10/12/2018,1,407,INR,84471,171169
10/12/2018,9,2157,INR,65546,402535
10/12/2018,49,12708,INR,67474,381768
10/12/2018,1,157,INR,2749,390599
10/15/2018,126,18199,INR,85909,326570
10/15/2018,7,2264,INR,9739,170995
10/15/2018,1,278,INR,98133,539837
10/15/2018,12,2810,INR,35301,171006
10/15/2018,12,4403,INR,73647,321037
10/15/2018,9,3125,INR,89158,556293
10/16/2018,12,4079,INR,24769,201200
10/16/2018,14,4324,INR,90899,200592
10/16/2018,4,1074,INR,68644,131031
10/16/2018,46,12231,INR,67027,131932
10/16/2018,4,1519,INR,3130,295744
10/16/2018,7,2546,INR,96705,438868
10/17/2018,44,10690,INR,24329,422746
10/17/2018,31,7542,INR,77555,503220
10/17/2018,3,667,INR,80902,131705
10/17/2018,10,2495,INR,64849,573575
10/17/2018,1,176,INR,7318,170498
10/17/2018,9,2444,INR,98889,167450
10/17/2018,9,2759,INR,6130,169912
10/17/2018,6,2037,INR,41415,488731
10/18/2018,10,3306,INR,64110,171004
10/18/2018,6,1597,INR,32614,519110
10/18/2018,1,343,INR,95311,169913
10/18/2018,2,491,INR,5471,169910
10/18/2018,26,7046,INR,54501,408174
10/19/2018,62,18144,INR,75245,362724
10/19/2018,14,3458,INR,27388,286657
10/19/2018,3,926,INR,97123,444031
10/19/2018,15,3954,INR,36006,362713
10/19/2018,2,370,INR,16349,91098
10/19/2018,1,213,INR,14790,267044
10/19/2018,72,18824,INR,99603,469671
10/19/2018,4,1519,INR,57685,107989
10/19/2018,9,3125,INR,3741,74102
10/22/2018,2,440,INR,15532,75645
10/22/2018,12,3019,INR,49187,106044
10/22/2018,12,2694,INR,71199,450224
10/22/2018,34,7773,INR,44739,475087
10/22/2018,2,852,INR,40581,96844
10/23/2018,65,18269,INR,7562,74104
10/23/2018,5,1282,INR,39463,73976
10/23/2018,2,625,INR,40871,134690
10/23/2018,25,6481,INR,88307,190259
10/23/2018,1,106,INR,2585,73784
10/23/2018,84,17866,INR,47542,111054
10/23/2018,3,1380,INR,30260,380465
10/23/2018,4,1505,INR,42330,74230
10/23/2018,8,2352,INR,3597,78482
10/24/2018,19,6361,INR,12311,524761
10/24/2018,1,319,INR,38055,73987
10/24/2018,37,9648,INR,5498,190391
10/24/2018,1,106,INR,66849,459160
10/24/2018,14,3713,INR,91050,73622
10/24/2018,11,3375,INR,38115,73657
10/25/2018,10,3523,INR,47778,118871
10/25/2018,87,16361,INR,49439,160180
10/25/2018,8,1708,INR,43538,241529
10/25/2018,1,106,INR,79155,78982
10/25/2018,168,35736,INR,12657,541832
10/25/2018,1,282,INR,83146,440853
10/26/2018,72,18523,INR,34389,289434
10/26/2018,2,625,INR,9281,463728
10/26/2018,39,9537,INR,55455,534383
10/26/2018,78,17662,INR,85728,150713
10/26/2018,2,968,INR,57100,461480
10/26/2018,3,1157,INR,81375,315255
10/29/2018,12,4079,INR,33840,114406
10/29/2018,8,1931,INR,7391,356306
10/29/2018,13,3769,INR,10381,545954
10/29/2018,36,10134,INR,77595,400237
10/29/2018,1,144,INR,22512,178519
10/29/2018,1,421,INR,57801,74175
10/30/2018,168,24269,INR,72811,485171
10/30/2018,15,3931,INR,86207,560370
10/30/2018,1,250,INR,1743,441108
10/30/2018,2,394,INR,56319,319325
10/30/2018,5,2074,INR,21540,98571
10/30/2018,6,2199,INR,34562,565782
10/30/2018,9,2861,INR,66058,110708
10/31/2018,24,8153,INR,91031,496295
10/31/2018,86,15750,INR,95547,426798
10/31/2018,3,1000,INR,74996,569928
10/31/2018,12,2690,INR,9338,327248
10/31/2018,1,319,INR,17334,564023
10/31/2018,149,36014,INR,82066,456168
10/31/2018,14,3042,INR,68745,572457
10/31/2018,61,11208,INR,34372,120873
10/31/2018,1,139,INR,80114,501153
10/31/2018,3,616,INR,2539,555729
11/2/2018,6,1361,INR,84098,385158
11/2/2018,4,917,INR,77498,368411
11/2/2018,36,9287,INR,39689,324107
11/2/2018,6,2352,INR,4352,525298
11/2/2018,6,2199,INR,90023,74733
11/5/2018,36,10870,INR,93247,75651
11/5/2018,13,3245,INR,71877,105231
11/5/2018,3,755,INR,89886,458344
11/5/2018,24,5792,INR,32177,189990
11/5/2018,12,3125,INR,41858,488015
11/5/2018,1,569,INR,29182,160779
11/6/2018,84,12134,INR,93088,94853
11/6/2018,15,4046,INR,25985,140891
11/6/2018,1,93,INR,50801,91055
11/6/2018,6,1546,INR,33629,305813
11/6/2018,2,417,INR,8099,74990
11/6/2018,72,15949,INR,25578,98569
11/6/2018,1,282,INR,54747,469205
11/6/2018,8,3176,INR,14963,74203
11/6/2018,7,2431,INR,11204,73675
11/6/2018,3,1023,INR,5266,73959
11/7/2018,46,14343,INR,26432,483677
11/7/2018,21,4884,INR,31403,74103
11/7/2018,13,3856,INR,24007,548815
11/7/2018,4,926,INR,54688,575427
11/7/2018,36,8407,INR,36150,575432
11/7/2018,4,1019,INR,72372,469208
11/7/2018,15,3417,INR,71297,189429
11/7/2018,1,139,INR,77585,99251
11/7/2018,10,3069,INR,83495,323235
11/8/2018,68,18097,INR,82758,75507
11/8/2018,16,5019,INR,67220,392889
11/8/2018,3,801,INR,54772,427329
11/8/2018,13,3194,INR,31291,471168
11/8/2018,1,324,INR,51410,493994
11/8/2018,54,13287,INR,45809,214316
11/8/2018,1,213,INR,57636,469207
11/8/2018,242,57690,INR,50200,427336
11/8/2018,1,0,INR,43277,215087
11/8/2018,1,139,INR,80724,454839
11/9/2018,43,10810,INR,65119,428280
11/9/2018,24,5949,INR,93448,469211
11/9/2018,27,8329,INR,74912,427342
11/9/2018,48,12167,INR,60810,318520
11/9/2018,1,204,INR,2879,493351
11/9/2018,7,2903,INR,15752,493359
11/9/2018,19,6597,INR,62289,460062
11/12/2018,9,2509,INR,80816,493373
11/12/2018,1,185,INR,8308,493436
11/12/2018,1,167,INR,16391,575428
11/12/2018,8,1968,INR,10161,73654
11/12/2018,1,213,INR,91549,551714
11/12/2018,144,39181,INR,16182,460964
11/12/2018,13,3032,INR,59721,469209
11/13/2018,96,13866,INR,28910,260236
11/13/2018,12,2787,INR,47744,427347
11/13/2018,18,5736,INR,21080,74235
11/13/2018,1,88,INR,56727,427350
11/13/2018,13,5394,INR,55458,560881
11/13/2018,11,3819,INR,70364,94854
11/13/2018,6,1736,INR,992,475083
11/14/2018,22,5366,INR,88092,427332
11/14/2018,12,3532,INR,35439,475177
11/14/2018,3,625,INR,52118,447116
11/14/2018,4,1051,INR,57074,454838
11/14/2018,1,144,INR,5041,447471
11/14/2018,12,2597,INR,74909,427331
11/14/2018,2,829,INR,47230,473130
11/14/2018,4,1329,INR,1,493399
11/14/2018,3,1019,INR,87260,493346
11/15/2018,12,4894,INR,22713,461774
11/15/2018,15,1769,INR,32038,454840
11/15/2018,8,2181,INR,17879,427334
11/15/2018,6,1597,INR,21906,458377
11/15/2018,1,282,INR,16590,97415
11/15/2018,1,0,INR,51789,427340
11/16/2018,60,16315,INR,75596,427359
11/16/2018,20,5486,INR,18815,475183
11/16/2018,25,6546,INR,73851,475188
11/16/2018,1,282,INR,68530,427337
11/16/2018,1,204,INR,87699,427345
11/16/2018,2,829,INR,10365,493378
11/16/2018,13,4630,INR,46664,475185
11/19/2018,23,6116,INR,73773,475180
11/19/2018,143,31944,INR,50292,475192
11/19/2018,16,4431,INR,12107,475197
11/19/2018,1,426,INR,95889,475189
11/19/2018,3,1019,INR,52978,475163
11/20/2018,10,3648,INR,87002,516649
11/20/2018,1,93,INR,2746,520143
11/20/2018,4,1153,INR,95962,475200
11/20/2018,18,4991,INR,44544,427327
11/20/2018,54,9977,INR,13926,427330
11/20/2018,2,699,INR,5887,427338
11/20/2018,7,2315,INR,14378,427335
11/20/2018,3,819,INR,25187,427333
11/21/2018,90,13000,INR,55713,427341
11/21/2018,44,14384,INR,68785,75741
11/21/2018,2,565,INR,90958,427344
11/21/2018,1,269,INR,8982,454831
11/21/2018,43,13083,INR,21796,427358
11/21/2018,1,426,INR,11476,298296
11/21/2018,1,315,INR,14150,516667
11/21/2018,10,2227,INR,51917,516669
11/21/2018,2,981,INR,76147,516659
11/21/2018,1,0,INR,48422,516685
11/21/2018,3,921,INR,64971,493429
11/22/2018,4,1097,INR,23164,433085
11/22/2018,7,1667,INR,17413,540122
11/22/2018,1,83,INR,1748,475080
11/22/2018,1,176,INR,13096,473132
11/23/2018,5,1236,INR,84812,486677
11/23/2018,66,18505,INR,79407,460994
11/23/2018,1,264,INR,70625,99268
11/23/2018,108,25829,INR,25787,90208
11/23/2018,3,1245,INR,80766,73974
11/23/2018,9,3125,INR,25437,475084
11/26/2018,7,1875,INR,48364,475082
11/26/2018,4,1130,INR,30764,475079
11/26/2018,6,1463,INR,39807,475052
11/26/2018,8,2097,INR,65707,475055
11/26/2018,25,7981,INR,33544,475054
11/26/2018,35,8491,INR,27423,460097
11/26/2018,4,1019,INR,14196,473143
11/27/2018,1,130,INR,5715,509285
11/27/2018,2,569,INR,75981,124197
11/27/2018,16,4509,INR,86807,74991
11/27/2018,1,106,INR,63493,149061
11/27/2018,36,12921,INR,63147,73973
11/27/2018,2,690,INR,13298,574815
11/27/2018,7,2431,INR,63792,568220
11/27/2018,1,102,INR,17118,402140
11/28/2018,6,769,INR,34596,566097
11/28/2018,6,1588,INR,35836,117249
11/28/2018,1,264,INR,40460,540063
11/28/2018,1,269,INR,71158,430768
11/28/2018,1,106,INR,10554,141473
11/28/2018,1,157,INR,4367,493170
11/28/2018,10,2227,INR,55559,388692
11/28/2018,1,139,INR,1163,392884
11/28/2018,2,718,INR,76086,572818
11/29/2018,3,755,INR,79438,73791
11/29/2018,2,532,INR,8256,151577
11/29/2018,1,407,INR,44882,79828
11/29/2018,4,972,INR,73276,400522
11/29/2018,4,981,INR,85467,94210
11/29/2018,1,181,INR,38138,527668
11/30/2018,36,12102,INR,32373,568604
11/30/2018,37,10116,INR,74332,74105
11/30/2018,2,449,INR,27183,119606
11/30/2018,1,208,INR,81576,515486
11/30/2018,19,5060,INR,89201,517440
11/30/2018,62,16421,INR,2887,113594
11/30/2018,1,157,INR,82054,569811
11/30/2018,1,102,INR,42064,73969
11/30/2018,1,417,INR,58118,76567
11/30/2018,8,2778,INR,89209,94257
12/3/2018,18,6556,INR,15803,111417
12/3/2018,1,185,INR,25863,504508
12/3/2018,16,4245,INR,88837,218864
12/3/2018,4,1157,INR,63923,114412
12/3/2018,36,8620,INR,14296,292256
12/3/2018,1,472,INR,48346,577733
12/4/2018,25,8106,INR,44896,73970
12/4/2018,1,255,INR,42256,387519
12/4/2018,2,569,INR,31832,572866
12/4/2018,11,2690,INR,81270,482439
12/4/2018,24,6481,INR,55742,465889
12/4/2018,3,625,INR,86593,190225
12/4/2018,6,2347,INR,57850,534563
12/4/2018,9,3009,INR,21626,294045
12/4/2018,3,1023,INR,86581,531522
12/5/2018,15,6255,INR,49311,91842
12/5/2018,13,3546,INR,96818,320405
12/5/2018,5,1333,INR,30663,74989
12/5/2018,1,319,INR,69096,420318
12/5/2018,84,18056,INR,47989,569076
12/5/2018,8,2083,INR,55338,493171
12/5/2018,1,278,INR,81906,393432
12/5/2018,3,1023,INR,54057,384297
12/6/2018,7,2449,INR,38959,109025
12/6/2018,5,1231,INR,23735,234992
12/6/2018,1,269,INR,17413,529353
12/6/2018,3,801,INR,91216,96313
12/6/2018,1,106,INR,34044,436118
12/6/2018,1,472,INR,90140,351539
12/7/2018,51,14634,INR,25774,553522
12/7/2018,23,5458,INR,48255,292254
12/7/2018,14,3333,INR,49252,454327
12/7/2018,12,0,INR,51535,130075
12/7/2018,14,3815,INR,3958,529369
12/7/2018,171,45042,INR,70116,485201
12/7/2018,1,204,INR,41156,519483
12/7/2018,2,829,INR,20298,540887
12/7/2018,8,2894,INR,7372,540883
12/10/2018,7,2449,INR,63558,517535
12/10/2018,2,616,INR,38266,436108
12/10/2018,1,356,INR,20385,436117
12/10/2018,11,2856,INR,19147,92463
12/10/2018,54,14968,INR,40786,436114
12/10/2018,1,315,INR,23194,91845
12/10/2018,6,2037,INR,60527,194584
12/11/2018,168,24269,INR,53253,436104
12/11/2018,25,7139,INR,24162,564952
12/11/2018,1,278,INR,76132,97409
12/11/2018,2,662,INR,7194,436113
12/11/2018,1,269,INR,24243,500004
12/11/2018,6,1426,INR,30329,73677
12/11/2018,166,43630,INR,34380,530261
12/11/2018,1,0,INR,34795,351537
12/11/2018,4,1657,INR,64502,555714
12/11/2018,6,2199,INR,35898,555715
12/11/2018,2,718,INR,90086,530875
12/12/2018,30,9398,INR,10537,90667
12/12/2018,3,884,INR,4169,391457
12/12/2018,6,1551,INR,62499,408432
12/12/2018,2,431,INR,16089,389439
12/12/2018,15,3903,INR,75275,220945
12/12/2018,1,157,INR,16544,94314
12/12/2018,6,1722,INR,74282,99266
12/12/2018,1,551,INR,99025,334399
12/12/2018,3,921,INR,78179,297452
12/13/2018,19,5139,INR,48258,111419
12/13/2018,24,7065,INR,70124,534553
12/13/2018,10,2593,INR,81448,411946
12/13/2018,6,1676,INR,46688,79975
12/14/2018,12,4407,INR,49446,260652
12/14/2018,27,7454,INR,62889,79717
12/14/2018,24,5949,INR,74437,484913
12/14/2018,4,949,INR,47523,572439
12/14/2018,1,106,INR,69602,452122
12/14/2018,82,25125,INR,35226,84503
12/14/2018,1,204,INR,48223,553680
12/14/2018,3,1106,INR,3336,447289
12/14/2018,17,4745,INR,39703,109641
12/17/2018,84,12134,INR,74745,572820
12/17/2018,50,17074,INR,79258,460538
12/17/2018,10,2495,INR,30771,447961
12/17/2018,30,8968,INR,33683,106083
12/17/2018,36,9056,INR,83881,569762
12/17/2018,1,157,INR,88757,501781
12/17/2018,24,4435,INR,28070,552957
12/18/2018,13,4931,INR,40256,496302
12/18/2018,4,903,INR,4053,111052
12/18/2018,6,1463,INR,97438,462145
12/18/2018,3,648,INR,85563,406892
12/18/2018,13,3556,INR,13101,406912
12/18/2018,4,1519,INR,31984,549019
12/18/2018,12,4282,INR,6420,567688
12/18/2018,3,1023,INR,82436,528135
12/19/2018,42,15421,INR,78768,469666
12/19/2018,13,3380,INR,7636,284161
12/19/2018,6,1583,INR,57355,539272
12/19/2018,1,83,INR,59395,547060
12/19/2018,16,4157,INR,20318,496333
12/19/2018,1,426,INR,31919,393425
12/19/2018,12,3389,INR,51661,461752
12/19/2018,1,315,INR,34174,496975
12/19/2018,6,1722,INR,63931,551010
12/19/2018,2,972,INR,27725,564182
12/19/2018,4,1227,INR,64202,544821
12/20/2018,12,3319,INR,48803,130085
12/20/2018,3,769,INR,59419,575450
12/20/2018,5,1250,INR,72665,141447
12/20/2018,39,12528,INR,99744,134699
12/20/2018,1,426,INR,82122,559102
12/20/2018,115,24648,INR,31933,505740
12/21/2018,44,14500,INR,11067,469498
12/21/2018,17,4796,INR,32949,78744
12/21/2018,1,264,INR,20401,484188
12/21/2018,4,940,INR,80481,576745
12/21/2018,1,245,INR,27211,413595
12/21/2018,1,176,INR,5376,150712
12/21/2018,12,3509,INR,27470,382481
12/21/2018,1,630,INR,95795,452565
12/21/2018,1,102,INR,56548,534394
12/21/2018,4,1519,INR,61667,384133
12/21/2018,10,3356,INR,25190,291729
12/24/2018,2,644,INR,18264,79718
12/24/2018,36,9343,INR,39564,492346
12/24/2018,1,106,INR,91703,347066
12/24/2018,3,1157,INR,98796,507960
12/26/2018,3,1106,INR,44120,332691
12/26/2018,2,694,INR,65169,555184
12/26/2018,2,718,INR,80450,115930
12/27/2018,24,6838,INR,96451,542929
12/27/2018,3,727,INR,60290,542914
12/27/2018,7,1606,INR,16920,548173
12/27/2018,16,4269,INR,36194,77568
12/27/2018,8,1741,INR,66714,322275
12/27/2018,4,1227,INR,81033,77556
12/28/2018,22,5926,INR,76436,73440
12/28/2018,45,11037,INR,75910,79408
12/28/2018,27,7042,INR,17881,76558
12/28/2018,1,213,INR,54500,84992
12/28/2018,204,46847,INR,22944,79980
12/28/2018,1,157,INR,80407,568223
12/28/2018,1,102,INR,44750,488720
12/28/2018,4,1657,INR,19317,507959
12/28/2018,11,3935,INR,63129,452683
12/31/2018,1,264,INR,18027,232434
12/31/2018,13,3792,INR,37928,76561
12/31/2018,30,8065,INR,33817,76571
12/31/2018,1,472,INR,42849,540844
1/2/2019,1,278,INR,66216,487715
1/2/2019,1,181,INR,27740,226003
1/2/2019,11,2644,INR,61806,150706
1/2/2019,1,213,INR,9163,408814
1/2/2019,5,2074,INR,89525,373151
1/2/2019,12,4282,INR,51163,357410
1/2/2019,2,616,INR,33637,462742
1/3/2019,5,1412,INR,86935,531841
1/3/2019,1,83,INR,85996,334595
1/3/2019,1,269,INR,11315,531188
1/3/2019,31,8074,INR,69586,392904
1/3/2019,10,2023,INR,62306,226079
1/3/2019,4,1329,INR,63856,77908
1/4/2019,18,4796,INR,66780,502804
1/4/2019,1,278,INR,61189,433110
1/4/2019,12,2921,INR,97716,568665
1/4/2019,72,17065,INR,44299,335154
1/4/2019,1,204,INR,84752,525493
1/4/2019,5,1935,INR,56843,226191
1/4/2019,15,5208,INR,79582,225633
1/5/2019,1,273,INR,26008,408810
1/7/2019,64,17708,INR,25489,563861
1/7/2019,21,4634,INR,88375,226468
1/7/2019,14,3329,INR,80440,291642
1/7/2019,2,477,INR,85123,226000
1/7/2019,60,16546,INR,16388,283724
1/8/2019,5,1069,INR,16898,455986
1/8/2019,1,83,INR,98638,334864
1/8/2019,1,213,INR,26119,511202
1/8/2019,168,36116,INR,69250,109028
1/8/2019,2,741,INR,37863,226190
1/8/2019,6,2491,INR,89021,363259
1/8/2019,8,2662,INR,15394,534224
1/8/2019,1,454,INR,34354,334860
1/9/2019,1,458,INR,85885,551648
1/9/2019,4,1153,INR,14878,488058
1/9/2019,12,3389,INR,31289,190076
1/9/2019,1,144,INR,98565,79396
1/9/2019,13,2718,INR,47847,78484
1/9/2019,1,556,INR,68059,553542
1/9/2019,2,616,INR,75229,540541
1/10/2019,5,1347,INR,68550,334863
1/10/2019,12,3824,INR,43359,481259
1/10/2019,2,398,INR,20131,93773
1/10/2019,1,106,INR,44263,188595
1/10/2019,5,1532,INR,89024,82059
1/11/2019,12,3287,INR,4428,84995
1/11/2019,1,241,INR,57283,545943
1/11/2019,24,7065,INR,17802,78201
1/11/2019,59,15704,INR,29657,108375
1/11/2019,4,1523,INR,34154,574604
1/11/2019,12,4167,INR,79211,514341
1/14/2019,200,28889,INR,9356,574606
1/14/2019,2,435,INR,95565,177442
1/14/2019,3,662,INR,75308,109034
1/14/2019,3,806,INR,20761,77906
1/14/2019,8,2000,INR,31968,568230
1/14/2019,12,3051,INR,5545,515196
1/14/2019,1,426,INR,78619,168945
1/14/2019,2,681,INR,24449,79405
1/15/2019,7,1736,INR,32794,394347
1/15/2019,1,264,INR,70531,79412
1/15/2019,9,2287,INR,85430,79990
1/15/2019,3,634,INR,5170,505468
1/15/2019,168,41815,INR,9500,109027
1/15/2019,7,2468,INR,48628,536519
1/15/2019,12,4167,INR,96979,381102
1/15/2019,3,819,INR,76782,373290
1/16/2019,4,1060,INR,58930,422014
1/16/2019,1,157,INR,95850,198269
1/16/2019,18,4528,INR,45296,452709
1/16/2019,1,282,INR,88531,441513
